"id","ref_id","user_id","batch_id","amount","charge","profit","refund","status","medium","payment_channel","transaction_context","created_at"
"27012","nivas_12519_1776963009496","12519",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 17:50:27"
"27013","nivas_4096_1776962904558","4096",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 17:52:03"
"27014","nivas_925_1776963076734","925",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 17:52:31"
"27015","nivas_4083_1776963001075","4083",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 17:52:51"
"27016","nivas_3813_1776964030148","3813",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:08:18"
"27017","nivas_3834_1776964262535","3834",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:12:19"
"27018","nivas_3782_1776964363575","3782",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:14:20"
"27019","nivas_14478_1776964483","14478",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:16:34"
"27020","nivas_12833_1776964533228","12833",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:20:18"
"27021","nivas_3802_1776964870838","3802",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:22:21"
"27022","nivas_929_1776964924640","929",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:22:35"
"27023","nivas_921_1776965130719","921",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:26:50"
"27024","nivas_13659_1776965272776","13659",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:28:45"
"27025","nivas_13391_1776965497","13391",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:32:57"
"27026","nivas_14479_1776964859817","14479",NULL,"5195","195","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:33:14"
"27028","nivas_12312_1776965805575","12312",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:38:31"
"27029","nivas_3942_1776966007164","3942",NULL,"2095","95","74","0","successful","NIVASITY","wallet","purchase","2026-04-23 18:40:08"
"27030","nivas_989_1776966357999","989",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:47:43"
"27031","nivas_3840_1776966428216","3840",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:47:43"
"27032","nivas_9361_1776966288737","9361",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:49:55"
"27033","nivas_3833_1776966504432","3833",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:49:58"
"27034","nivas_14480_1776966721712","14480",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:51:12"
"27035","nivas_10552_1776966509804","10552",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:52:02"
"27036","nivas_1135_1776966762656","1135",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:53:33"
"27037","nivas_3831_1776966641428","3831",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:54:03"
"27038","nivas_3797_1776966903081","3797",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:56:37"
"27039","nivas_3785_1776966982296","3785",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 18:59:08"
"27040","nivas_1018_1776967172","1018",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:00:21"
"27041","nivas_1038_1776967378643","1038",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:05:09"
"27042","nivas_11565_1776967589366","11565",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:10:03"
"27043","nivas_12642_1776967800","12642",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:11:05"
"27044","nivas_345_1776968038662","345",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:14:42"
"27045","nivas_722_1776968054821","722",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:15:07"
"27046","nivas_13621_1776968024312","13621",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:15:51"
"27047","nivas_399_1776968268671","399",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:19:21"
"27048","nivas_7872_1776968525443","7872",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:23:14"
"27050","nivas_14033_1776968675533","14033",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:25:12"
"27051","nivas_1081_1776968719581","1081",NULL,"3110","110","79","0","successful","NIVASITY","wallet","purchase","2026-04-23 19:25:21"
"27052","nivas_10867_1776968679034","10867",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:25:36"
"27053","nivas_14444_1776968757889","14444",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:27:25"
"27054","nivas_4092_1776968658048","4092",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:28:02"
"27055","nivas_10305_1776968808098","10305",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:30:04"
"27056","nivas_12501_1776968947165","12501",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:30:11"
"27057","nivas_11747_1776968969730","11747",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:30:47"
"27058","nivas_13662_1776968637868","13662",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:31:02"
"27059","nivas_14484_1776969146542","14484",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:33:40"
"27060","nivas_3857_1776969175230","3857",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:34:43"
"27061","nivas_3817_1776969289447","3817",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:38:02"
"27062","nivas_14482_1776969456221","14482",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:39:25"
"27063","nivas_11375_1776969580797","11375",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:41:07"
"27064","nivas_11723_1776969545979","11723",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:42:02"
"27065","nivas_12647_1776969676","12647",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:42:21"
"27066","nivas_13051_1776970001189","13051",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:47:48"
"27069","nivas_1450_1776970362","1450",NULL,"2095","95","75","0","successful","NIVASITY","wallet","purchase","2026-04-23 19:52:43"
"27070","nivas_3939_1776970366520","3939",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:54:17"
"27071","nivas_3950_1776970465858","3950",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:56:20"
"27072","nivas_13679_1776970599317","13679",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 19:59:08"
"27073","nivas_14485_1776970811878","14485",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 20:02:30"
"27074","nivas_11564_1776971080","11564",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 20:07:38"
"27075","nivas_14486_1776971435285","14486",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 20:12:46"
"27076","nivas_8295_1776971452","8295",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-23 20:14:02"
"27077","nivas_3935_1776971647848","3935",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 20:15:59"
"27078","nivas_14485_1776971761468","14485",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 20:17:05"
"27079","nivas_14184_1776971894476","14184",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 20:22:03"
"27080","nivas_11542_1776972073","11542",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 20:23:04"
"27081","nivas_11551_1776972181101","11551",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 20:24:48"
"27082","nivas_12598_1776972234959","12598",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 20:25:22"
"27083","nivas_9575_1776972323900","9575",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 20:27:30"
"27084","nivas_10819_1776972802457","10819",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 20:34:18"
"27085","nivas_11768_1776973223739","11768",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 20:42:00"
"27086","nivas_14489_1776973764570","14489",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 20:50:10"
"27088","nivas_14490_1776973946394","14490",NULL,"2095","95","73","0","successful","NIVASITY","wallet","purchase","2026-04-23 20:52:28"
"27089","nivas_14491_1776973809500","14491",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 20:54:03"
"27091","nivas_9152_1776973930210","9152",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 20:55:24"
"27092","nivas_5057_1776974184","5057",NULL,"3110","110","79","0","successful","NIVASITY","wallet","purchase","2026-04-23 20:56:25"
"27093","nivas_13795_1776974143997","13795",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 20:57:32"
"27094","nivas_9757_1776974220640","9757",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 20:58:18"
"27095","nivas_13857_1776974288865","13857",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 21:00:12"
"27096","nivas_13857_1776974525532","13857",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 21:03:00"
"27097","nivas_919_1776974647951","919",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 21:04:51"
"27098","nivas_9546_1776975166081","9546",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 21:13:35"
"27099","nivas_14488_1776975098653","14488",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 21:13:41"
"27100","nivas_14011_1776975426721","14011",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 21:21:05"
"27101","nivas_10429_1776975858","10429",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 21:28:02"
"27102","nivas_8712_1776975804769","8712",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 21:30:04"
"27103","nivas_1013_1776976878","1013",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-23 21:44:03"
"27104","nivas_13338_1776977659130","13338",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 21:56:14"
"27106","nivas_14494_1776977970948","14494",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 22:01:25"
"27107","nivas_1022_1776978218710","1022",NULL,"3110","110","79","0","successful","NIVASITY","wallet","purchase","2026-04-23 22:03:42"
"27108","nivas_3789_1776978324201","3789",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 22:06:28"
"27109","nivas_11466_1776978650417","11466",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-23 22:13:18"
"27110","nivas_13834_1776978662527","13834",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 22:14:02"
"27111","nivas_14495_1776978913817","14495",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 22:16:28"
"27112","nivas_13654_1776979748728","13654",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 22:29:36"
"27113","nivas_13885_1776980004912","13885",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 22:36:16"
"27114","nivas_9496_1776980931","9496",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-23 22:50:36"
"27115","nivas_3964_1776981948078","3964",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 23:06:34"
"27116","nivas_1035_1776982755485","1035",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-23 23:21:56"
"27117","nivas_3811_1776983365790","3811",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 23:31:04"
"27118","nivas_825_1776983460094","825",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 23:32:30"
"27120","nivas_10875_1776984785","10875",NULL,"2860","110","81","0","successful","NIVASITY","wallet","purchase","2026-04-23 23:53:05"
"27121","nivas_14496_1776985045147","14496",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-23 23:59:22"
"27122","nivas_1041_1776986550","1041",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-24 00:23:22"
"27123","nivas_3863_1776989478909","3863",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-24 01:13:01"
"27124","nivas_11383_1776989602432","11383",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-24 01:14:50"
"27126","nivas_14325_1776992806305","14325",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-24 02:08:50"
"27127","nivas_1039_1777000760901","1039",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-24 04:21:38"
"27128","nivas_3798_1777004682630","3798",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-24 05:26:30"
"27129","nivas_14500_1777007235227","14500",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-24 06:08:33"
"27130","nivas_10879_1777008868484","10879",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-24 06:35:39"
"27131","nivas_13957_1777009315389","13957",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-24 06:44:02"
"27132","nivas_14501_1777010625518","14501",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-24 07:09:21"
"27133","nivas_1043_1777011411","1043",NULL,"3165","165","18","0","successful","PAYSTACK","gateway","purchase","2026-04-24 07:18:37"
"27134","nivas_14502_1777012125720","14502",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-24 07:29:38"
"27135","nivas_12358_1777012232788","12358",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-24 07:31:09"
"27136","nivas_12484_1777012319358","12484",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-24 07:33:05"
"27137","nivas_12581_1777012534448","12581",NULL,"2911","161","17","0","successful","PAYSTACK","gateway","purchase","2026-04-24 07:36:48"
"27138","nivas_4084_1777012619917","4084",NULL,"2100","100","68","0","successful","PAYSTACK","gateway","purchase","2026-04-24 07:38:06"
"27139","nivas_13733_1777012715877","13733",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-24 07:40:34"
"27140","nivas_11558_1777012937008","11558",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-24 07:43:38"
"27141","nivas_11208_1777013004","11208",NULL,"1300","100","80","0","successful","PAYSTACK","gateway","purchase","2026-04-24 07:46:02"
